id,name,category,subcategory,rarity,professions,region,short_uses,file_name
40200,Glimmerdeep Pommel,Ingredient,Fruit,Uncommon,Alchemy,Marketwalk,Utility piece: supports leveling.,ingredient_glimmerdeep_pommel.png
40201,Moon-stitched Pin,Curio,Mask,Uncommon,Scribing,Hollowroot,Craft input: keeps you moving.,curio_moon_stitched_pin.png
40202,Amberwake Thread,Curio,Mask,Rare,Jewelry,Marketwalk,Vendor staple: keeps you moving.,curio_amberwake_thread.png
40203,Frostbriar Token,Consumable,Tea,Common,Alchemy,Ashen Fields,Vendor staple: keeps you moving.,consumable_frostbriar_token.png
40204,Gutterborn Lichen,Curio,Figurine,Uncommon,Jewelry,Saltmarrow,Loot filler: gates a shortcut.,curio_gutterborn_lichen.png
40205,Saltmarrow Plank,Material,Wax,Uncommon,Leatherworking,Glimmerdeep,Loot filler: fills a gear gap.,material_saltmarrow_plank.png
40206,Ash-dusted Nail,Document,Map,Common,Scribing,Ashen Fields,Utility piece: enables a recipe chain.,document_ash_dusted_nail.png
40207,Moon-stitched Ore,Ingredient,Salt,Common,Herbalism,Marketwalk,Field use: gates a shortcut.,ingredient_moon_stitched_ore.png
40208,River-smooth Pendant,Curio,Totem,Rare,Scribing,Frostbriar,Field use: gates a shortcut.,curio_river_smooth_pendant.png
40209,Mire-touched Trinket,Consumable,Tonic,Rare,Cooking,Marketwalk,Field use: supports leveling.,consumable_mire_touched_trinket.png
40210,Tide-taken Pin,Gear,Legs,Common,Woodworking,Saltmarrow,Utility piece: feeds a rumor.,gear_tide_taken_pin.png
40211,Tide-taken Pouch,Quest Item,Seal,Uncommon,—,Ashen Fields,Loot filler: enables a recipe chain.,quest_item_tide_taken_pouch.png
40212,Lantern-lit Buckler,Consumable,Tea,Common,Cooking,Greatwood,Quest hook: keeps you moving.,consumable_lantern_lit_buckler.png
40213,Hollowroot Pod,Ingredient,Grain,Common,Herbalism,Marketwalk,Craft input: keeps you moving.,ingredient_hollowroot_pod.png
40214,Emberford Hilt,Gear,Mace,Common,Smithing,Glimmerdeep,Utility piece: enables a recipe chain.,gear_emberford_hilt.png
40215,Saltglass Petal,Consumable,Elixir,Common,Cooking,Saltmarrow,Utility piece: gates a shortcut.,consumable_saltglass_petal.png
40216,Ash-dusted Salve,Document,Ledger,Common,Scribing,Saltmarrow,Craft input: feeds a rumor.,document_ash_dusted_salve.png
40217,Storm-bit Pouch,Gear,Pendant,Common,Smithing,Glimmerdeep,Field use: enables a recipe chain.,gear_storm_bit_pouch.png
40218,Tide-taken Tally,Ingredient,Meat,Uncommon,Herbalism,Saltmarrow,Vendor staple: gates a shortcut.,ingredient_tide_taken_tally.png
40219,Frostbriar Vest,Gear,Belt,Common,Smithing,Saltmarrow,Craft input: feeds a rumor.,gear_frostbriar_vest.png
40220,Mire-touched Petal,Material,Ore,Common,Skinning,Saltmarrow,Craft input: enables a recipe chain.,material_mire_touched_petal.png
40221,Amberwake Pod,Key,Gate,Rare,—,Glimmerdeep,Vendor staple: supports leveling.,key_amberwake_pod.png
40222,Saltglass Ring,Consumable,Bandage,Common,Alchemy,Glimmerdeep,Quest hook: gates a shortcut.,consumable_saltglass_ring.png
40223,Saltmarrow Belt,Gear,Staff,Uncommon,Leatherworking,Ashen Fields,Quest hook: keeps you moving.,gear_saltmarrow_belt.png
40224,Greatwood Wanted Poster,Curio,Mask,Common,Enchanting,Hollowroot,Utility piece: supports leveling.,curio_greatwood_wanted_poster.png
40225,Greatwood Coat,Consumable,Potion,Common,Cooking,Hollowroot,Utility piece: enables a recipe chain.,consumable_greatwood_coat.png
40226,Emberford Token,Material,Glass,Common,Leatherworking,Saltmarrow,Loot filler: feeds a rumor.,material_emberford_token.png
40227,Warden's Map Scrap,Material,Cloth,Uncommon,Leatherworking,Ashen Fields,Utility piece: enables a recipe chain.,material_warden_s_map_scrap.png
40228,Ash-dusted Seed,Document,Ledger,Common,Scribing,Emberford,Loot filler: keeps you moving.,document_ash_dusted_seed.png
40229,Saltglass Ingot,Ingredient,Mushroom,Common,Alchemy,Greatwood,Craft input: supports leveling.,ingredient_saltglass_ingot.png
40230,Frostbriar Vial,Curio,Coin,Common,Scribing,Marketwalk,Quest hook: feeds a rumor.,curio_frostbriar_vial.png
40231,Gutterborn Helm,Material,Leather,Common,Woodworking,Marketwalk,Craft input: supports leveling.,material_gutterborn_helm.png
40232,Hollowroot Trophy Fang,Material,Ore,Common,Smithing,Marketwalk,Vendor staple: fills a gear gap.,material_hollowroot_trophy_fang.png
40233,River-smooth Keybone,Gear,Dagger,Common,Smithing,Ashen Fields,Loot filler: enables a recipe chain.,gear_river_smooth_keybone.png
40234,Briarbound Shard,Gear,Axe,Uncommon,Smithing,Hollowroot,Field use: feeds a rumor.,gear_briarbound_shard.png
40235,Hollowroot Lantern,Material,Wax,Uncommon,Leatherworking,Glimmerdeep,Craft input: keeps you moving.,material_hollowroot_lantern.png
40236,Briarbound Belt,Ingredient,Fruit,Uncommon,Fishing,Greatwood,Quest hook: keeps you moving.,ingredient_briarbound_belt.png
40237,Amberwake Pommel,Gear,Staff,Uncommon,Woodworking,Saltmarrow,Quest hook: fills a gear gap.,gear_amberwake_pommel.png
40238,Hollowroot Ledger Page,Gear,Chest,Common,Leatherworking,Hollowroot,Quest hook: enables a recipe chain.,gear_hollowroot_ledger_page.png
40239,Tide-taken Petal,Material,Wax,Common,Alchemy,Marketwalk,Field use: enables a recipe chain.,material_tide_taken_petal.png
40240,Saltmarrow Lockpick,Ingredient,Root,Common,Herbalism,Frostbriar,Quest hook: feeds a rumor.,ingredient_saltmarrow_lockpick.png
40241,Tide-taken Guard,Ingredient,Salt,Uncommon,Alchemy,Saltmarrow,Quest hook: gates a shortcut.,ingredient_tide_taken_guard.png
40242,Cinder-scarred Pin,Consumable,Potion,Uncommon,Cooking,Glimmerdeep,Craft input: keeps you moving.,consumable_cinder_scarred_pin.png
40243,Briarbound Leather Strip,Material,Glass,Common,Tailoring,Marketwalk,Utility piece: gates a shortcut.,material_briarbound_leather_strip.png
40244,Warden's Sash,Gear,Staff,Common,Smithing,Marketwalk,Quest hook: feeds a rumor.,gear_warden_s_sash.png
40245,Warden's Coat,Ingredient,Spice,Uncommon,Herbalism,Ashen Fields,Utility piece: gates a shortcut.,ingredient_warden_s_coat.png
40246,Briarbound Biscuit,Consumable,Elixir,Common,Alchemy,Hollowroot,Quest hook: enables a recipe chain.,consumable_briarbound_biscuit.png
40247,Emberford Map Scrap,Ingredient,Grain,Uncommon,Fishing,Marketwalk,Vendor staple: feeds a rumor.,ingredient_emberford_map_scrap.png
40248,Glimmerdeep Coat,Ingredient,Grain,Common,Fishing,Greatwood,Loot filler: enables a recipe chain.,ingredient_glimmerdeep_coat.png
40249,Emberford Nail,Document,Ledger,Common,Scribing,Ashen Fields,Loot filler: gates a shortcut.,document_emberford_nail.png
40250,Storm-bit Root,Ingredient,Meat,Common,Alchemy,Hollowroot,Craft input: keeps you moving.,ingredient_storm_bit_root.png
40251,Glimmerdeep Hood,Material,Pigment,Common,Tailoring,Emberford,Utility piece: supports leveling.,material_glimmerdeep_hood.png
40252,Ash-dusted Lantern,Gear,Boots,Uncommon,Woodworking,Saltmarrow,Field use: fills a gear gap.,gear_ash_dusted_lantern.png
40253,Iron-banded Guard,Document,Notice,Uncommon,Scribing,Emberford,Vendor staple: enables a recipe chain.,document_iron_banded_guard.png
40254,Cinder-scarred Coat,Ingredient,Herb,Common,Cooking,Frostbriar,Craft input: feeds a rumor.,ingredient_cinder_scarred_coat.png
40255,Gutterborn Canteen,Curio,Charm,Rare,Enchanting,Marketwalk,Craft input: gates a shortcut.,curio_gutterborn_canteen.png
40256,Tide-taken Belt,Map,Scrap,Common,—,Glimmerdeep,Vendor staple: enables a recipe chain.,map_tide_taken_belt.png
40257,Mire-touched Trinket,Material,Wax,Common,Alchemy,Marketwalk,Vendor staple: supports leveling.,material_mire_touched_trinket.png
40258,Greatwood Tea,Curio,Totem,Uncommon,Enchanting,Saltmarrow,Field use: gates a shortcut.,curio_greatwood_tea.png
40259,Greatwood Thread,Ingredient,Grain,Common,Alchemy,Greatwood,Quest hook: enables a recipe chain.,ingredient_greatwood_thread.png
40260,Mire-touched Guard,Gear,Dagger,Common,Smithing,Ashen Fields,Craft input: keeps you moving.,gear_mire_touched_guard.png
40261,Warden's Petal,Ingredient,Mushroom,Uncommon,Herbalism,Frostbriar,Vendor staple: gates a shortcut.,ingredient_warden_s_petal.png
40262,Moon-stitched Petal,Ingredient,Mushroom,Common,Cooking,Saltmarrow,Loot filler: gates a shortcut.,ingredient_moon_stitched_petal.png
40263,Saltglass Shard,Material,Leather,Common,Mining,Emberford,Craft input: supports leveling.,material_saltglass_shard.png
40264,Pilgrim's Leather Strip,Material,Resin,Rare,Mining,Marketwalk,Quest hook: gates a shortcut.,material_pilgrim_s_leather_strip.png
40265,Harbor-wet Hood,Curio,Charm,Uncommon,Scribing,Marketwalk,Quest hook: gates a shortcut.,curio_harbor_wet_hood.png
40266,Storm-bit Helm,Ingredient,Salt,Common,Cooking,Emberford,Quest hook: fills a gear gap.,ingredient_storm_bit_helm.png
40267,Glimmerdeep Ration,Gear,Chest,Common,Smithing,Marketwalk,Field use: fills a gear gap.,gear_glimmerdeep_ration.png
40268,Sun-bleached Pommel,Material,Ore,Common,Woodworking,Frostbriar,Quest hook: feeds a rumor.,material_sun_bleached_pommel.png
40269,Frostworn Ledger Page,Consumable,Tonic,Common,Cooking,Emberford,Quest hook: keeps you moving.,consumable_frostworn_ledger_page.png
40270,Silt-grit Tally,Gear,Legs,Common,Tailoring,Marketwalk,Field use: enables a recipe chain.,gear_silt_grit_tally.png
40271,Gutterborn Hilt,Ingredient,Spice,Common,Herbalism,Greatwood,Loot filler: keeps you moving.,ingredient_gutterborn_hilt.png
40272,Pilgrim's Hook,Consumable,Elixir,Uncommon,Cooking,Saltmarrow,Quest hook: feeds a rumor.,consumable_pilgrim_s_hook.png
40273,Frostworn Petal,Material,Cloth,Common,Skinning,Marketwalk,Utility piece: gates a shortcut.,material_frostworn_petal.png
40274,Cinder-scarred Pommel,Material,Wax,Uncommon,Woodworking,Ashen Fields,Craft input: enables a recipe chain.,material_cinder_scarred_pommel.png
40275,Glimmerdeep Leather Strip,Gear,Dagger,Common,Smithing,Frostbriar,Craft input: supports leveling.,gear_glimmerdeep_leather_strip.png
40276,Glimmerdeep Map Scrap,Gear,Axe,Common,Smithing,Frostbriar,Craft input: gates a shortcut.,gear_glimmerdeep_map_scrap.png
40277,Frostbriar Wanted Poster,Gear,Belt,Common,Leatherworking,Frostbriar,Craft input: fills a gear gap.,gear_frostbriar_wanted_poster.png
40278,Frostbriar Lantern,Key,Gate,Uncommon,—,Ashen Fields,Craft input: enables a recipe chain.,key_frostbriar_lantern.png
40279,Saltglass Root,Curio,Signet,Common,Scribing,Frostbriar,Quest hook: fills a gear gap.,curio_saltglass_root.png
40280,Storm-bit Buckler,Curio,Charm,Uncommon,Scribing,Frostbriar,Vendor staple: gates a shortcut.,curio_storm_bit_buckler.png
40281,Sun-bleached Bottle,Consumable,Bandage,Uncommon,Alchemy,Hollowroot,Loot filler: supports leveling.,consumable_sun_bleached_bottle.png
40282,Saltglass Trinket,Consumable,Potion,Uncommon,Cooking,Saltmarrow,Loot filler: keeps you moving.,consumable_saltglass_trinket.png
40283,Gutterborn Biscuit,Material,Glass,Common,Alchemy,Hollowroot,Craft input: enables a recipe chain.,material_gutterborn_biscuit.png
40284,Saltmarrow Trophy Fang,Consumable,Potion,Common,Alchemy,Emberford,Field use: enables a recipe chain.,consumable_saltmarrow_trophy_fang.png
40285,Briarbound Compass,Ingredient,Salt,Uncommon,Cooking,Emberford,Loot filler: supports leveling.,ingredient_briarbound_compass.png
40286,Frostworn Ration,Curio,Totem,Rare,Jewelry,Emberford,Utility piece: keeps you moving.,curio_frostworn_ration.png
40287,Emberford Ration,Consumable,Potion,Uncommon,Cooking,Greatwood,Craft input: fills a gear gap.,consumable_emberford_ration.png
40288,Greatwood Ore,Ingredient,Grain,Common,Herbalism,Hollowroot,Vendor staple: enables a recipe chain.,ingredient_greatwood_ore.png
40289,Saltmarrow Guard,Material,Resin,Common,Woodworking,Ashen Fields,Craft input: enables a recipe chain.,material_saltmarrow_guard.png
40290,Frostworn Tea,Ingredient,Herb,Uncommon,Alchemy,Greatwood,Vendor staple: supports leveling.,ingredient_frostworn_tea.png
40291,Cinder-scarred Buckler,Gear,Wand,Uncommon,Jewelry,Ashen Fields,Vendor staple: feeds a rumor.,gear_cinder_scarred_buckler.png
40292,Pilgrim's Vial,Trinket,Coin,Common,Jewelry,Saltmarrow,Utility piece: fills a gear gap.,trinket_pilgrim_s_vial.png
40293,Amberwake Pin,Material,Wax,Rare,Mining,Glimmerdeep,Utility piece: keeps you moving.,material_amberwake_pin.png
40294,Cinder-scarred Tally,Consumable,Potion,Uncommon,Cooking,Saltmarrow,Field use: supports leveling.,consumable_cinder_scarred_tally.png
40295,Glimmerdeep Ring,Material,Stone,Uncommon,Smithing,Marketwalk,Utility piece: feeds a rumor.,material_glimmerdeep_ring.png
40296,Frostworn Hood,Gear,Pendant,Common,Smithing,Hollowroot,Quest hook: enables a recipe chain.,gear_frostworn_hood.png
40297,Ash-dusted Hood,Gear,Boots,Common,Leatherworking,Saltmarrow,Craft input: supports leveling.,gear_ash_dusted_hood.png
40298,Gutterborn Nail,Material,Leather,Common,Skinning,Ashen Fields,Loot filler: feeds a rumor.,material_gutterborn_nail.png
40299,Harbor-wet Cloak,Material,Cloth,Uncommon,Leatherworking,Frostbriar,Field use: feeds a rumor.,material_harbor_wet_cloak.png
40300,Frostworn Lockpick,Ingredient,Oil,Common,Herbalism,Saltmarrow,Field use: feeds a rumor.,ingredient_frostworn_lockpick.png
40301,Ash-dusted Hood,Curio,Signet,Uncommon,Jewelry,Frostbriar,Craft input: supports leveling.,curio_ash_dusted_hood.png
40302,Harbor-wet Lantern,Alchemy Item,Solvent,Common,Alchemy,Hollowroot,Quest hook: fills a gear gap.,alchemy_item_harbor_wet_lantern.png
40303,Briarbound Boots,Consumable,Tea,Common,Alchemy,Saltmarrow,Utility piece: feeds a rumor.,consumable_briarbound_boots.png
40304,Tide-taken Trophy Fang,Map,Chart,Uncommon,—,Greatwood,Utility piece: fills a gear gap.,map_tide_taken_trophy_fang.png
40305,Pilgrim's Token,Ingredient,Spice,Common,Cooking,Glimmerdeep,Loot filler: supports leveling.,ingredient_pilgrim_s_token.png
40306,Hollowroot Thread,Curio,Totem,Uncommon,Scribing,Ashen Fields,Field use: gates a shortcut.,curio_hollowroot_thread.png
40307,Storm-bit Ingot,Ingredient,Meat,Common,Herbalism,Greatwood,Craft input: gates a shortcut.,ingredient_storm_bit_ingot.png
40308,Saltglass Compass,Material,Glass,Uncommon,Smithing,Emberford,Utility piece: keeps you moving.,material_saltglass_compass.png
40309,Greatwood Bottle,Gear,Staff,Uncommon,Jewelry,Greatwood,Vendor staple: enables a recipe chain.,gear_greatwood_bottle.png
40310,Moon-stitched Shard,Gear,Sword,Rare,Smithing,Hollowroot,Field use: supports leveling.,gear_moon_stitched_shard.png
40311,Amberwake Leather Strip,Gear,Boots,Uncommon,Jewelry,Glimmerdeep,Field use: keeps you moving.,gear_amberwake_leather_strip.png
40312,Frostworn Pod,Ingredient,Root,Uncommon,Fishing,Greatwood,Loot filler: keeps you moving.,ingredient_frostworn_pod.png
40313,Lantern-lit Lantern,Consumable,Bandage,Common,Cooking,Greatwood,Craft input: supports leveling.,consumable_lantern_lit_lantern.png
40314,Lantern-lit Plank,Ingredient,Grain,Common,Herbalism,Hollowroot,Loot filler: enables a recipe chain.,ingredient_lantern_lit_plank.png
40315,Cinder-scarred Keybone,Material,Ingot,Common,Leatherworking,Marketwalk,Quest hook: fills a gear gap.,material_cinder_scarred_keybone.png
40316,Frostworn Thread,Gear,Dagger,Common,Smithing,Ashen Fields,Quest hook: feeds a rumor.,gear_frostworn_thread.png
40317,Greatwood Belt,Curio,Totem,Common,Jewelry,Saltmarrow,Vendor staple: enables a recipe chain.,curio_greatwood_belt.png
40318,Gutterborn Seed,Material,Cloth,Common,Woodworking,Hollowroot,Utility piece: gates a shortcut.,material_gutterborn_seed.png
40319,River-smooth Totem,Consumable,Bandage,Common,Cooking,Greatwood,Vendor staple: keeps you moving.,consumable_river_smooth_totem.png
40320,Storm-bit Charm,Key,Chest,Uncommon,—,Marketwalk,Utility piece: supports leveling.,key_storm_bit_charm.png
40321,Sun-bleached Lantern,Material,Leather,Uncommon,Skinning,Marketwalk,Craft input: gates a shortcut.,material_sun_bleached_lantern.png
40322,Gutterborn Tally,Ingredient,Grain,Uncommon,Alchemy,Marketwalk,Quest hook: feeds a rumor.,ingredient_gutterborn_tally.png
40323,Emberford Leather Strip,Material,Wax,Rare,Alchemy,Frostbriar,Vendor staple: gates a shortcut.,material_emberford_leather_strip.png
40324,Harbor-wet Spool,Curio,Coin,Uncommon,Scribing,Emberford,Utility piece: gates a shortcut.,curio_harbor_wet_spool.png
40325,Greatwood Lantern,Ingredient,Salt,Common,Cooking,Greatwood,Vendor staple: feeds a rumor.,ingredient_greatwood_lantern.png
40326,Amberwake Ledger Page,Gear,Dagger,Common,Smithing,Emberford,Loot filler: enables a recipe chain.,gear_amberwake_ledger_page.png
40327,Frostworn Guard,Ingredient,Salt,Common,Alchemy,Glimmerdeep,Vendor staple: feeds a rumor.,ingredient_frostworn_guard.png
40328,Saltglass Lichen,Profession Tool,Kit,Common,Enchanting,Marketwalk,Craft input: fills a gear gap.,profession_tool_saltglass_lichen.png
40329,Emberford Hilt,Material,Resin,Common,Smithing,Ashen Fields,Field use: enables a recipe chain.,material_emberford_hilt.png
40330,Warden's Cloak,Gear,Dagger,Common,Smithing,Glimmerdeep,Utility piece: supports leveling.,gear_warden_s_cloak.png
40331,Warden's Vest,Key,Chest,Uncommon,—,Greatwood,Loot filler: supports leveling.,key_warden_s_vest.png
40332,Glimmerdeep Plank,Curio,Signet,Common,Enchanting,Greatwood,Field use: gates a shortcut.,curio_glimmerdeep_plank.png
40333,Gutterborn Bandage Roll,Material,Cloth,Common,Woodworking,Emberford,Craft input: enables a recipe chain.,material_gutterborn_bandage_roll.png
40334,Storm-bit Tincture,Consumable,Food,Uncommon,Cooking,Ashen Fields,Vendor staple: supports leveling.,consumable_storm_bit_tincture.png
40335,Amberwake Pendant,Material,Leather,Uncommon,Mining,Ashen Fields,Quest hook: feeds a rumor.,material_amberwake_pendant.png
40336,Moon-stitched Ring,Material,Pigment,Common,Smithing,Saltmarrow,Utility piece: gates a shortcut.,material_moon_stitched_ring.png
40337,Mire-touched Seed,Curio,Coin,Common,Scribing,Glimmerdeep,Craft input: enables a recipe chain.,curio_mire_touched_seed.png
40338,Sun-bleached Belt,Gear,Legs,Common,Leatherworking,Saltmarrow,Quest hook: feeds a rumor.,gear_sun_bleached_belt.png
40339,Greatwood Tincture,Material,Resin,Common,Mining,Saltmarrow,Loot filler: enables a recipe chain.,material_greatwood_tincture.png
40340,Pilgrim's Bandage Roll,Gear,Chest,Uncommon,Jewelry,Marketwalk,Craft input: supports leveling.,gear_pilgrim_s_bandage_roll.png
40341,Sun-bleached Lantern,Curio,Coin,Uncommon,Scribing,Marketwalk,Loot filler: gates a shortcut.,curio_sun_bleached_lantern.png
40342,Frostworn Canteen,Curio,Figurine,Common,Enchanting,Emberford,Vendor staple: keeps you moving.,curio_frostworn_canteen.png
40343,Moon-stitched Gloves,Ingredient,Oil,Common,Fishing,Marketwalk,Quest hook: fills a gear gap.,ingredient_moon_stitched_gloves.png
40344,Storm-bit Totem,Gear,Dagger,Common,Smithing,Ashen Fields,Quest hook: keeps you moving.,gear_storm_bit_totem.png
40345,Ash-dusted Ledger Page,Consumable,Potion,Rare,Cooking,Emberford,Vendor staple: keeps you moving.,consumable_ash_dusted_ledger_page.png
