id,name,category,subcategory,rarity,professions,region,short_uses,file_name
74169,Stormbit Lantern,Ingredient,Ore,Rare,Tailoring,Saltmarrow_Strand,Crafting component used across multiple recipes.,ingredient_stormbit_lantern_74169.png
74170,Gravemark Shortsword,Quest,Quest Item,Uncommon,Alchemy,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,quest_gravemark_shortsword_74170.png
74171,Glimmering Longbow,Gear,Sword,Rare,Leatherworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_longbow_74171.png
74172,Mire-slick Legwraps (II),Gear,Shield,Uncommon,Tailoring,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_mire_slick_legwraps_ii_74172.png
74173,Ashen Buckler,Ingredient,Herb,Uncommon,Leatherworking,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_ashen_buckler_74173.png
74174,Saltworn Amulet (III),Gear,Shield,Rare,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_saltworn_amulet_iii_74174.png
74175,Saltworn Gambeson,Ingredient,Ore,Uncommon,None,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_saltworn_gambeson_74175.png
74176,Briarbound Gambeson,Gear,Mail,Uncommon,Cooking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_gambeson_74176.png
74177,Sun-bleached Buckler,Gear,Leather,Rare,Smithing,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_buckler_74177.png
74178,Mire-slick Charm (II),Map,Map,Common,Mining,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,map_mire_slick_charm_ii_74178.png
74179,Frosted Thread (III),Trinket,Charm,Common,Alchemy,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,trinket_frosted_thread_iii_74179.png
74180,Briarbound Boots,Ingredient,Hide,Uncommon,Leatherworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_briarbound_boots_74180.png
74181,Sun-bleached Ingot,Consumable,Food,Uncommon,Herbalism,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_sun_bleached_ingot_74181.png
74182,Stormbit Vial,Gear,Leather,Common,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_stormbit_vial_74182.png
74183,Dusk-hushed Vial,Gear,Polearm,Common,Alchemy,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_vial_74183.png
74184,Saltworn Ingot,Trinket,Charm,Uncommon,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,trinket_saltworn_ingot_74184.png
74185,Marketfresh Salve,Gear,Axe,Common,Smithing,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_marketfresh_salve_74185.png
74186,Saltworn Longbow,Ingredient,Herb,Common,Alchemy,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_saltworn_longbow_74186.png
74187,Mire-slick Gambeson,Gear,Staff,Rare,Enchanting,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_mire_slick_gambeson_74187.png
74188,Marketfresh Map,Gear,Shield,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_marketfresh_map_74188.png
74189,Briarbound Buckler (II),Trinket,Charm,Uncommon,Mining,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,trinket_briarbound_buckler_ii_74189.png
74190,Emberlit Bandage (III),Material,Ingot,Uncommon,None,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,material_emberlit_bandage_iii_74190.png
74191,Gravemark Vial (I),Gear,Plate,Uncommon,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_gravemark_vial_i_74191.png
74192,Dusk-hushed Tonic,Consumable,Bandage,Common,Alchemy,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_dusk_hushed_tonic_74192.png
74193,Emberlit Shortsword,Consumable,Food,Uncommon,Leatherworking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,consumable_emberlit_shortsword_74193.png
74194,Sun-bleached Charm (I),Gear,Shield,Common,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_charm_i_74194.png
74195,Gravemark Key,Consumable,Bandage,Common,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,consumable_gravemark_key_74195.png
74196,Emberlit Gloves (I),Consumable,Potion,Uncommon,Enchanting,Frostbriar_Reach,Crafting component used across multiple recipes.,consumable_emberlit_gloves_i_74196.png
74197,Briarbound Map,Material,Ingot,Uncommon,None,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_briarbound_map_74197.png
74198,Frosted Charm,Gear,Dagger,Uncommon,Cooking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_charm_74198.png
74199,Gravemark Ring,Gear,Shield,Uncommon,Alchemy,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_gravemark_ring_74199.png
74200,Gravemark Bandage (IV),Material,Thread,Common,Leatherworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,material_gravemark_bandage_iv_74200.png
74201,Frosted Thread,Trinket,Charm,Uncommon,Enchanting,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,trinket_frosted_thread_74201.png
74202,Mire-slick Tonic,Material,Leatherworking,Uncommon,Cooking,Frostbriar_Reach,Crafting component used across multiple recipes.,material_mire_slick_tonic_74202.png
74203,Sun-bleached Helm (II),Consumable,Food,Common,Enchanting,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,consumable_sun_bleached_helm_ii_74203.png
74204,Mire-slick Ring,Ingredient,Hide,Uncommon,Mining,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_mire_slick_ring_74204.png
74205,Mire-slick Lantern (IV),Ingredient,Hide,Uncommon,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_mire_slick_lantern_iv_74205.png
74206,Gravemark Key (IV),Gear,Axe,Common,Enchanting,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_gravemark_key_iv_74206.png
74207,Dusk-hushed Vial,Gear,Mail,Common,Smithing,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_vial_74207.png
74208,Dusk-hushed Gambeson,Ingredient,Ore,Common,Enchanting,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_dusk_hushed_gambeson_74208.png
74209,Ashen Ration (III),Map,Map,Uncommon,Smithing,Emberford_Marketwalk,Utility item that supports exploration and downtime.,map_ashen_ration_iii_74209.png
74210,Frosted Lockpick (I),Gear,Shield,Uncommon,Tailoring,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_frosted_lockpick_i_74210.png
74211,Gravemark Cloak,Material,Leatherworking,Uncommon,Enchanting,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_gravemark_cloak_74211.png
74212,Emberlit Bandage,Gear,Polearm,Uncommon,Woodworking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_bandage_74212.png
74213,Briarbound Bandage,Map,Map,Common,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,map_briarbound_bandage_74213.png
74214,Saltworn Amulet,Quest,Quest Item,Common,Cooking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,quest_saltworn_amulet_74214.png
74215,Stormbit Staff,Gear,Polearm,Common,Alchemy,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_stormbit_staff_74215.png
74216,Mire-slick Map,Gear,Polearm,Rare,None,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_mire_slick_map_74216.png
74217,Ashen Helm,Map,Map,Common,Cooking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,map_ashen_helm_74217.png
74218,Mire-slick Gloves (II),Key,Key,Uncommon,None,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,key_mire_slick_gloves_ii_74218.png
74219,Sun-bleached Salve,Gear,Sword,Rare,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_sun_bleached_salve_74219.png
74220,Glimmering Vial,Tool,Utility,Common,Woodworking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,tool_glimmering_vial_74220.png
74221,Briarbound Staff,Gear,Axe,Common,Herbalism,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_staff_74221.png
74222,Frosted Ingot (I),Gear,Sword,Common,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_ingot_i_74222.png
74223,Emberlit Legwraps,Consumable,Food,Uncommon,Woodworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_emberlit_legwraps_74223.png
74224,Marketfresh Longbow,Gear,Cloth,Uncommon,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_marketfresh_longbow_74224.png
74225,Marketfresh Gloves,Ingredient,Wood,Common,Tailoring,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_marketfresh_gloves_74225.png
74226,Gravemark Lockpick,Material,Ingot,Common,Mining,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_gravemark_lockpick_74226.png
74227,Frosted Shortsword,Quest,Quest Item,Rare,Woodworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,quest_frosted_shortsword_74227.png
74228,Gravemark Longbow,Consumable,Potion,Uncommon,Leatherworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_gravemark_longbow_74228.png
74229,Ashen Longbow,Quest,Quest Item,Common,Tailoring,Glimmerdeep_Mire,Crafting component used across multiple recipes.,quest_ashen_longbow_74229.png
74230,Gravemark Gloves,Consumable,Bandage,Common,Herbalism,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,consumable_gravemark_gloves_74230.png
74231,Briarbound Scroll,Ingredient,Wood,Rare,None,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_briarbound_scroll_74231.png
74232,Glimmering Key (IV),Gear,Polearm,Rare,Tailoring,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_glimmering_key_iv_74232.png
74233,Sun-bleached Staff,Gear,Staff,Uncommon,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_staff_74233.png
74234,Emberlit Staff,Trinket,Charm,Rare,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,trinket_emberlit_staff_74234.png
74235,Briarbound Bandage (III),Profession Tool,Kit,Uncommon,Smithing,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,profession tool_briarbound_bandage_iii_74235.png
74236,Ashen Cloak,Gear,Polearm,Common,Alchemy,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_ashen_cloak_74236.png
74237,Marketfresh Longbow,Key,Key,Common,Leatherworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,key_marketfresh_longbow_74237.png
74238,Stormbit Longbow,Quest,Quest Item,Rare,Enchanting,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,quest_stormbit_longbow_74238.png
74239,Dusk-hushed Charm (I),Material,Leatherworking,Uncommon,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,material_dusk_hushed_charm_i_74239.png
74240,Glimmering Map (IV),Map,Map,Common,Tailoring,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,map_glimmering_map_iv_74240.png
74241,Dusk-hushed Boots,Consumable,Potion,Uncommon,Leatherworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_dusk_hushed_boots_74241.png
74242,Saltworn Helm,Gear,Staff,Common,Mining,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_helm_74242.png
74243,Marketfresh Ring,Gear,Mace,Uncommon,Cooking,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_marketfresh_ring_74243.png
74244,Mire-slick Salve,Gear,Dagger,Uncommon,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_salve_74244.png
74245,Dusk-hushed Staff (I),Key,Key,Uncommon,Herbalism,Saltmarrow_Strand,Crafting component used across multiple recipes.,key_dusk_hushed_staff_i_74245.png
74246,Saltworn Thread,Material,Leatherworking,Rare,Alchemy,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_saltworn_thread_74246.png
74247,Marketfresh Thread,Gear,Axe,Uncommon,Herbalism,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_marketfresh_thread_74247.png
74248,Dusk-hushed Bandage (I),Material,Ingot,Uncommon,Enchanting,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_dusk_hushed_bandage_i_74248.png
74249,Emberlit Scroll,Ingredient,Wood,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_emberlit_scroll_74249.png
74250,Gravemark Bandage,Consumable,Potion,Common,Cooking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,consumable_gravemark_bandage_74250.png
74251,Glimmering Thread (III),Profession Tool,Kit,Uncommon,Woodworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,profession tool_glimmering_thread_iii_74251.png
74252,Stormbit Map,Ingredient,Wood,Common,Herbalism,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_stormbit_map_74252.png
74253,Marketfresh Bandage,Consumable,Food,Common,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_marketfresh_bandage_74253.png
74254,Mire-slick Legwraps,Quest,Quest Item,Common,Mining,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,quest_mire_slick_legwraps_74254.png
74255,Marketfresh Amulet,Gear,Sword,Rare,None,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_amulet_74255.png
74256,Emberlit Staff (I),Gear,Plate,Uncommon,Cooking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_emberlit_staff_i_74256.png
74257,Sun-bleached Shortsword,Gear,Sword,Uncommon,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_shortsword_74257.png
74258,Ashen Ration,Profession Tool,Kit,Common,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,profession tool_ashen_ration_74258.png
74259,Frosted Legwraps,Gear,Leather,Uncommon,Herbalism,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_frosted_legwraps_74259.png
74260,Ashen Helm (I),Ingredient,Hide,Common,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_ashen_helm_i_74260.png
74261,Briarbound Lockpick,Map,Map,Uncommon,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,map_briarbound_lockpick_74261.png
74262,Frosted Ration,Material,Ingot,Rare,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,material_frosted_ration_74262.png
74263,Stormbit Scroll,Material,Ingot,Uncommon,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,material_stormbit_scroll_74263.png
74264,Dusk-hushed Vial,Gear,Leather,Uncommon,None,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_vial_74264.png
74265,Saltworn Amulet,Gear,Leather,Common,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_saltworn_amulet_74265.png
74266,Gravemark Boots (II),Ingredient,Hide,Common,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_gravemark_boots_ii_74266.png
74267,Frosted Scroll,Document,Scroll,Common,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,document_frosted_scroll_74267.png
74268,Marketfresh Salve,Gear,Mail,Uncommon,Cooking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_marketfresh_salve_74268.png
74269,Glimmering Salve,Gear,Mail,Common,Enchanting,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_glimmering_salve_74269.png
74270,Briarbound Lockpick,Material,Thread,Uncommon,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_briarbound_lockpick_74270.png
74271,Frosted Tonic,Gear,Bow,Common,Herbalism,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_frosted_tonic_74271.png
74272,Frosted Salve (III),Gear,Mail,Common,Smithing,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_frosted_salve_iii_74272.png
74273,Gravemark Scroll (III),Ingredient,Hide,Rare,Alchemy,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,ingredient_gravemark_scroll_iii_74273.png
74274,Dusk-hushed Lockpick (IV),Quest,Quest Item,Uncommon,Enchanting,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,quest_dusk_hushed_lockpick_iv_74274.png
74275,Gravemark Scroll,Gear,Bow,Common,Enchanting,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_gravemark_scroll_74275.png
74276,Frosted Lockpick (III),Ingredient,Herb,Uncommon,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_frosted_lockpick_iii_74276.png
