id,name,category,subcategory,rarity,professions,region,short_uses,file_name
66166,Frosted Boots,Gear,Mace,Rare,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_frosted_boots_66166.png
66167,Stormbit Longbow,Gear,Polearm,Common,Leatherworking,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_stormbit_longbow_66167.png
66168,Emberlit Bandage,Profession Tool,Kit,Common,Mining,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,profession tool_emberlit_bandage_66168.png
66169,Glimmering Staff,Gear,Sword,Common,Woodworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_glimmering_staff_66169.png
66170,Ashen Lockpick,Ingredient,Wood,Common,Enchanting,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_ashen_lockpick_66170.png
66171,Sun-bleached Helm (II),Tool,Utility,Uncommon,Tailoring,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,tool_sun_bleached_helm_ii_66171.png
66172,Gravemark Amulet,Profession Tool,Kit,Rare,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,profession tool_gravemark_amulet_66172.png
66173,Dusk-hushed Salve (II),Ingredient,Ore,Uncommon,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_dusk_hushed_salve_ii_66173.png
66174,Saltworn Lantern,Map,Map,Uncommon,Enchanting,Saltmarrow_Strand,Utility item that supports exploration and downtime.,map_saltworn_lantern_66174.png
66175,Frosted Gambeson,Ingredient,Ore,Uncommon,None,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_frosted_gambeson_66175.png
66176,Frosted Ring,Consumable,Bandage,Common,Alchemy,Frostbriar_Reach,Crafting component used across multiple recipes.,consumable_frosted_ring_66176.png
66177,Mire-slick Boots,Material,Leatherworking,Rare,Tailoring,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_mire_slick_boots_66177.png
66178,Saltworn Salve,Key,Key,Rare,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,key_saltworn_salve_66178.png
66179,Mire-slick Gloves,Tool,Utility,Uncommon,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,tool_mire_slick_gloves_66179.png
66180,Dusk-hushed Tonic,Gear,Bow,Common,Tailoring,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_dusk_hushed_tonic_66180.png
66181,Sun-bleached Salve,Quest,Quest Item,Uncommon,Cooking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,quest_sun_bleached_salve_66181.png
66182,Ashen Gambeson,Gear,Sword,Common,Herbalism,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_ashen_gambeson_66182.png
66183,Stormbit Amulet (II),Gear,Cloth,Common,None,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_amulet_ii_66183.png
66184,Dusk-hushed Ring,Key,Key,Uncommon,Alchemy,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,key_dusk_hushed_ring_66184.png
66185,Dusk-hushed Charm,Consumable,Bandage,Common,None,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,consumable_dusk_hushed_charm_66185.png
66186,Stormbit Scroll,Gear,Mace,Uncommon,Herbalism,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_stormbit_scroll_66186.png
66187,Glimmering Key,Trinket,Charm,Common,Herbalism,Frostbriar_Reach,Crafting component used across multiple recipes.,trinket_glimmering_key_66187.png
66188,Stormbit Cuirass (II),Gear,Sword,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_stormbit_cuirass_ii_66188.png
66189,Frosted Lantern (IV),Gear,Sword,Uncommon,Mining,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_frosted_lantern_iv_66189.png
66190,Dusk-hushed Helm,Map,Map,Common,Cooking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,map_dusk_hushed_helm_66190.png
66191,Emberlit Gloves,Gear,Sword,Common,Cooking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_emberlit_gloves_66191.png
66192,Emberlit Legwraps,Gear,Leather,Uncommon,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_emberlit_legwraps_66192.png
66193,Briarbound Scroll,Material,Ingot,Common,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,material_briarbound_scroll_66193.png
66194,Gravemark Gloves,Material,Thread,Rare,Herbalism,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_gravemark_gloves_66194.png
66195,Briarbound Legwraps,Gear,Bow,Common,Enchanting,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_briarbound_legwraps_66195.png
66196,Emberlit Shortsword,Gear,Polearm,Rare,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_emberlit_shortsword_66196.png
66197,Emberlit Legwraps (III),Gear,Bow,Common,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_legwraps_iii_66197.png
66198,Dusk-hushed Helm,Map,Map,Common,Smithing,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,map_dusk_hushed_helm_66198.png
66199,Ashen Staff,Key,Key,Uncommon,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,key_ashen_staff_66199.png
66200,Gravemark Longbow,Ingredient,Ore,Uncommon,Enchanting,Frostbriar_Reach,Utility item that supports exploration and downtime.,ingredient_gravemark_longbow_66200.png
66201,Mire-slick Key,Map,Map,Uncommon,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,map_mire_slick_key_66201.png
66202,Frosted Key,Gear,Sword,Uncommon,Cooking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_key_66202.png
66203,Saltworn Hatchet,Profession Tool,Kit,Uncommon,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,profession tool_saltworn_hatchet_66203.png
66204,Saltworn Charm,Map,Map,Uncommon,Woodworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,map_saltworn_charm_66204.png
66205,Ashen Scroll,Profession Tool,Kit,Uncommon,Herbalism,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,profession tool_ashen_scroll_66205.png
66206,Sun-bleached Buckler,Gear,Cloth,Uncommon,Mining,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_sun_bleached_buckler_66206.png
66207,Marketfresh Ingot,Gear,Mace,Uncommon,Tailoring,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_marketfresh_ingot_66207.png
66208,Ashen Cuirass (I),Trinket,Charm,Common,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,trinket_ashen_cuirass_i_66208.png
66209,Frosted Key,Material,Leatherworking,Common,None,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_frosted_key_66209.png
66210,Glimmering Longbow (II),Gear,Axe,Uncommon,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_glimmering_longbow_ii_66210.png
66211,Frosted Buckler,Ingredient,Hide,Uncommon,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_frosted_buckler_66211.png
66212,Emberlit Thread,Material,Ingot,Uncommon,Herbalism,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,material_emberlit_thread_66212.png
66213,Dusk-hushed Tonic,Map,Map,Common,Alchemy,Emberford_Marketwalk,Utility item that supports exploration and downtime.,map_dusk_hushed_tonic_66213.png
66214,Stormbit Gloves,Consumable,Food,Uncommon,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,consumable_stormbit_gloves_66214.png
66215,Sun-bleached Map,Gear,Axe,Common,None,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_map_66215.png
66216,Gravemark Ring,Material,Leatherworking,Uncommon,Smithing,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_gravemark_ring_66216.png
66217,Dusk-hushed Bandage,Quest,Quest Item,Uncommon,Cooking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,quest_dusk_hushed_bandage_66217.png
66218,Ashen Charm,Gear,Staff,Common,Tailoring,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_ashen_charm_66218.png
66219,Mire-slick Lantern (III),Material,Ingot,Rare,Cooking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_mire_slick_lantern_iii_66219.png
66220,Frosted Salve,Material,Leatherworking,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,material_frosted_salve_66220.png
66221,Ashen Lockpick,Consumable,Potion,Uncommon,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,consumable_ashen_lockpick_66221.png
66222,Marketfresh Tonic,Gear,Sword,Rare,Herbalism,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_marketfresh_tonic_66222.png
66223,Saltworn Gambeson,Gear,Mail,Rare,Herbalism,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_saltworn_gambeson_66223.png
66224,Ashen Cloak,Ingredient,Herb,Rare,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,ingredient_ashen_cloak_66224.png
66225,Gravemark Ring (IV),Quest,Quest Item,Rare,Herbalism,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,quest_gravemark_ring_iv_66225.png
66226,Stormbit Bandage (III),Material,Leatherworking,Common,Mining,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_stormbit_bandage_iii_66226.png
66227,Stormbit Key,Gear,Polearm,Uncommon,Herbalism,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_key_66227.png
66228,Ashen Thread,Map,Map,Rare,Alchemy,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,map_ashen_thread_66228.png
66229,Frosted Charm (II),Ingredient,Hide,Uncommon,Mining,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,ingredient_frosted_charm_ii_66229.png
66230,Saltworn Lantern,Material,Thread,Rare,Leatherworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_saltworn_lantern_66230.png
66231,Marketfresh Scroll,Ingredient,Wood,Uncommon,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_marketfresh_scroll_66231.png
66232,Stormbit Amulet,Key,Key,Uncommon,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,key_stormbit_amulet_66232.png
66233,Briarbound Staff (I),Tool,Utility,Uncommon,Alchemy,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,tool_briarbound_staff_i_66233.png
66234,Stormbit Cloak,Quest,Quest Item,Rare,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,quest_stormbit_cloak_66234.png
66235,Mire-slick Tonic (III),Material,Ingot,Uncommon,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_mire_slick_tonic_iii_66235.png
66236,Briarbound Ingot,Quest,Quest Item,Uncommon,Herbalism,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,quest_briarbound_ingot_66236.png
66237,Mire-slick Ration,Document,Scroll,Rare,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,document_mire_slick_ration_66237.png
66238,Sun-bleached Ingot,Gear,Axe,Common,Smithing,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_ingot_66238.png
66239,Frosted Lockpick,Material,Leatherworking,Uncommon,None,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,material_frosted_lockpick_66239.png
66240,Sun-bleached Thread (II),Consumable,Potion,Uncommon,None,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_sun_bleached_thread_ii_66240.png
66241,Glimmering Tonic,Gear,Shield,Uncommon,Tailoring,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_tonic_66241.png
66242,Emberlit Buckler,Consumable,Food,Common,Alchemy,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_emberlit_buckler_66242.png
66243,Gravemark Charm,Trinket,Charm,Common,Leatherworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,trinket_gravemark_charm_66243.png
66244,Gravemark Buckler (I),Gear,Dagger,Common,Alchemy,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_gravemark_buckler_i_66244.png
66245,Ashen Legwraps (III),Gear,Leather,Common,Mining,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_ashen_legwraps_iii_66245.png
66246,Dusk-hushed Thread (IV),Ingredient,Wood,Uncommon,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_dusk_hushed_thread_iv_66246.png
66247,Glimmering Ingot (IV),Trinket,Charm,Uncommon,Woodworking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,trinket_glimmering_ingot_iv_66247.png
66248,Frosted Scroll,Gear,Dagger,Rare,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_scroll_66248.png
66249,Marketfresh Key (I),Material,Leatherworking,Uncommon,Smithing,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,material_marketfresh_key_i_66249.png
66250,Marketfresh Gambeson (II),Tool,Utility,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,tool_marketfresh_gambeson_ii_66250.png
66251,Marketfresh Tonic (I),Gear,Mail,Uncommon,Cooking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_tonic_i_66251.png
66252,Mire-slick Gloves,Ingredient,Ore,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_mire_slick_gloves_66252.png
66253,Frosted Key,Consumable,Food,Uncommon,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,consumable_frosted_key_66253.png
66254,Frosted Ingot,Ingredient,Ore,Common,Enchanting,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_frosted_ingot_66254.png
66255,Sun-bleached Shortsword,Consumable,Potion,Common,Tailoring,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,consumable_sun_bleached_shortsword_66255.png
66256,Emberlit Ration,Ingredient,Hide,Uncommon,Smithing,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_emberlit_ration_66256.png
66257,Mire-slick Cuirass (III),Document,Scroll,Common,Leatherworking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,document_mire_slick_cuirass_iii_66257.png
66258,Saltworn Gloves,Material,Thread,Uncommon,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,material_saltworn_gloves_66258.png
66259,Dusk-hushed Staff (III),Profession Tool,Kit,Uncommon,None,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,profession tool_dusk_hushed_staff_iii_66259.png
66260,Dusk-hushed Ingot,Gear,Staff,Uncommon,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_ingot_66260.png
66261,Gravemark Ingot,Material,Ingot,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_gravemark_ingot_66261.png
66262,Saltworn Ring (III),Trinket,Charm,Rare,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,trinket_saltworn_ring_iii_66262.png
66263,Gravemark Gloves (III),Gear,Dagger,Rare,Mining,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_gravemark_gloves_iii_66263.png
66264,Gravemark Bandage,Key,Key,Common,Cooking,Frostbriar_Reach,Utility item that supports exploration and downtime.,key_gravemark_bandage_66264.png
66265,Sun-bleached Staff,Gear,Bow,Uncommon,Woodworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_sun_bleached_staff_66265.png
66266,Glimmering Shortsword (IV),Consumable,Potion,Common,Smithing,Frostbriar_Reach,Crafting component used across multiple recipes.,consumable_glimmering_shortsword_iv_66266.png
66267,Frosted Map,Ingredient,Hide,Uncommon,Woodworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_frosted_map_66267.png
66268,Emberlit Salve,Gear,Staff,Uncommon,Tailoring,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_salve_66268.png
66269,Gravemark Cloak,Key,Key,Common,Cooking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,key_gravemark_cloak_66269.png
66270,Glimmering Lantern (I),Ingredient,Herb,Uncommon,Tailoring,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_glimmering_lantern_i_66270.png
66271,Dusk-hushed Gambeson,Document,Scroll,Common,Cooking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,document_dusk_hushed_gambeson_66271.png
66272,Briarbound Bandage,Document,Scroll,Uncommon,Woodworking,Frostbriar_Reach,Utility item that supports exploration and downtime.,document_briarbound_bandage_66272.png
66273,Ashen Legwraps (II),Trinket,Charm,Uncommon,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,trinket_ashen_legwraps_ii_66273.png
66274,Frosted Staff,Ingredient,Hide,Uncommon,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_frosted_staff_66274.png
66275,Stormbit Gambeson,Gear,Dagger,Rare,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_stormbit_gambeson_66275.png
