id,name,category,subcategory,rarity,professions,region,short_uses,file_name
45203,Moon-stitched Pod,Material,Ingot,Common,Skinning,Saltmarrow,Utility piece: feeds a rumor.,material_moon_stitched_pod.png
45204,Glimmerdeep Vest,Material,Leather,Common,Tailoring,Marketwalk,Craft input: enables a recipe chain.,material_glimmerdeep_vest.png
45205,River-smooth Charm,Gear,Legs,Uncommon,Smithing,Greatwood,Vendor staple: keeps you moving.,gear_river_smooth_charm.png
45206,Tide-taken Pendant,Consumable,Bandage,Uncommon,Cooking,Ashen Fields,Craft input: keeps you moving.,consumable_tide_taken_pendant.png
45207,Hollowroot Pendant,Material,Leather,Common,Woodworking,Hollowroot,Quest hook: fills a gear gap.,material_hollowroot_pendant.png
45208,River-smooth Pin,Curio,Figurine,Common,Jewelry,Marketwalk,Utility piece: gates a shortcut.,curio_river_smooth_pin.png
45209,Saltglass Ore,Consumable,Tea,Common,Cooking,Greatwood,Quest hook: fills a gear gap.,consumable_saltglass_ore.png
45210,Amberwake Tally,Consumable,Tea,Common,Cooking,Marketwalk,Field use: keeps you moving.,consumable_amberwake_tally.png
45211,Ash-dusted Gloves,Material,Timber,Uncommon,Skinning,Hollowroot,Field use: supports leveling.,material_ash_dusted_gloves.png
45212,Greatwood Pendant,Gear,Cloak,Common,Jewelry,Emberford,Craft input: feeds a rumor.,gear_greatwood_pendant.png
45213,Storm-bit Trinket,Material,Wax,Common,Tailoring,Hollowroot,Vendor staple: enables a recipe chain.,material_storm_bit_trinket.png
45214,Amberwake Spool,Material,Wax,Common,Woodworking,Emberford,Quest hook: gates a shortcut.,material_amberwake_spool.png
45215,Ash-dusted Map Scrap,Curio,Charm,Uncommon,Enchanting,Glimmerdeep,Quest hook: feeds a rumor.,curio_ash_dusted_map_scrap.png
45216,River-smooth Hilt,Curio,Figurine,Common,Scribing,Ashen Fields,Utility piece: fills a gear gap.,curio_river_smooth_hilt.png
45217,Gutterborn Biscuit,Consumable,Tea,Common,Cooking,Saltmarrow,Quest hook: supports leveling.,consumable_gutterborn_biscuit.png
45218,Glimmerdeep Pendant,Gear,Sword,Rare,Smithing,Marketwalk,Loot filler: feeds a rumor.,gear_glimmerdeep_pendant.png
45219,Lantern-lit Boots,Material,Ore,Uncommon,Alchemy,Ashen Fields,Field use: feeds a rumor.,material_lantern_lit_boots.png
45220,Sun-bleached Coat,Curio,Mask,Common,Scribing,Glimmerdeep,Utility piece: keeps you moving.,curio_sun_bleached_coat.png
45221,Gutterborn Sash,Consumable,Tonic,Uncommon,Alchemy,Emberford,Craft input: gates a shortcut.,consumable_gutterborn_sash.png
45222,Mire-touched Tally,Gear,Legs,Common,Woodworking,Hollowroot,Utility piece: fills a gear gap.,gear_mire_touched_tally.png
45223,Lantern-lit Coat,Curio,Mask,Common,Scribing,Greatwood,Utility piece: feeds a rumor.,curio_lantern_lit_coat.png
45224,Greatwood Cloak,Gear,Shield,Uncommon,Smithing,Hollowroot,Quest hook: supports leveling.,gear_greatwood_cloak.png
45225,Ash-dusted Coat,Consumable,Elixir,Uncommon,Alchemy,Ashen Fields,Utility piece: fills a gear gap.,consumable_ash_dusted_coat.png
45226,Briarbound Nail,Gear,Bow,Common,Tailoring,Ashen Fields,Utility piece: gates a shortcut.,gear_briarbound_nail.png
45227,Sun-bleached Tally,Gear,Pendant,Uncommon,Tailoring,Saltmarrow,Vendor staple: fills a gear gap.,gear_sun_bleached_tally.png
45228,Saltglass Ledger Page,Gear,Dagger,Common,Smithing,Emberford,Vendor staple: gates a shortcut.,gear_saltglass_ledger_page.png
45229,Hollowroot Hood,Consumable,Potion,Common,Cooking,Frostbriar,Loot filler: enables a recipe chain.,consumable_hollowroot_hood.png
45230,Ash-dusted Leather Strip,Material,Resin,Common,Tailoring,Ashen Fields,Quest hook: enables a recipe chain.,material_ash_dusted_leather_strip.png
45231,River-smooth Trophy Fang,Curio,Figurine,Common,Enchanting,Ashen Fields,Vendor staple: gates a shortcut.,curio_river_smooth_trophy_fang.png
45232,Gutterborn Seed,Gear,Legs,Common,Leatherworking,Greatwood,Quest hook: keeps you moving.,gear_gutterborn_seed.png
45233,Amberwake Wanted Poster,Consumable,Tonic,Uncommon,Cooking,Ashen Fields,Utility piece: supports leveling.,consumable_amberwake_wanted_poster.png
45234,Tide-taken Plank,Gear,Cloak,Uncommon,Leatherworking,Saltmarrow,Craft input: fills a gear gap.,gear_tide_taken_plank.png
45235,Storm-bit Petal,Gear,Helm,Common,Jewelry,Hollowroot,Loot filler: keeps you moving.,gear_storm_bit_petal.png
45236,Cinder-scarred Charm,Consumable,Tea,Common,Cooking,Marketwalk,Loot filler: gates a shortcut.,consumable_cinder_scarred_charm.png
45237,Greatwood Tea,Consumable,Elixir,Common,Alchemy,Frostbriar,Field use: keeps you moving.,consumable_greatwood_tea.png
45238,Glimmerdeep Cloak,Consumable,Elixir,Common,Alchemy,Greatwood,Loot filler: fills a gear gap.,consumable_glimmerdeep_cloak.png
45239,Gutterborn Charm,Material,Stone,Common,Tailoring,Marketwalk,Field use: supports leveling.,material_gutterborn_charm.png
45240,Gutterborn Ore,Ingredient,Herb,Common,Fishing,Saltmarrow,Field use: gates a shortcut.,ingredient_gutterborn_ore.png
45241,Frostbriar Pommel,Ingredient,Spice,Common,Alchemy,Glimmerdeep,Quest hook: keeps you moving.,ingredient_frostbriar_pommel.png
45242,Greatwood Trophy Fang,Gear,Ring,Uncommon,Smithing,Hollowroot,Utility piece: supports leveling.,gear_greatwood_trophy_fang.png
45243,Warden's Cloak,Material,Ore,Uncommon,Leatherworking,Saltmarrow,Loot filler: keeps you moving.,material_warden_s_cloak.png
45244,Warden's Token,Material,Ore,Uncommon,Smithing,Marketwalk,Utility piece: fills a gear gap.,material_warden_s_token.png
45245,Moon-stitched Helm,Material,Timber,Uncommon,Tailoring,Frostbriar,Loot filler: feeds a rumor.,material_moon_stitched_helm.png
45246,Amberwake Boots,Material,Leather,Common,Skinning,Emberford,Field use: gates a shortcut.,material_amberwake_boots.png
45247,Sun-bleached Helm,Consumable,Potion,Uncommon,Cooking,Hollowroot,Craft input: feeds a rumor.,consumable_sun_bleached_helm.png
45248,Storm-bit Trinket,Curio,Charm,Common,Enchanting,Glimmerdeep,Craft input: enables a recipe chain.,curio_storm_bit_trinket.png
45249,Lantern-lit Pommel,Ingredient,Salt,Common,Herbalism,Saltmarrow,Quest hook: feeds a rumor.,ingredient_lantern_lit_pommel.png
45250,River-smooth Lantern,Curio,Mask,Uncommon,Scribing,Glimmerdeep,Utility piece: enables a recipe chain.,curio_river_smooth_lantern.png
45251,Glimmerdeep Biscuit,Curio,Figurine,Uncommon,Enchanting,Frostbriar,Craft input: feeds a rumor.,curio_glimmerdeep_biscuit.png
45252,Hollowroot Pod,Curio,Figurine,Uncommon,Enchanting,Greatwood,Field use: fills a gear gap.,curio_hollowroot_pod.png
45253,Sun-bleached Permit Slip,Material,Resin,Uncommon,Smithing,Hollowroot,Field use: fills a gear gap.,material_sun_bleached_permit_slip.png
45254,Glimmerdeep Lantern,Gear,Boots,Common,Tailoring,Glimmerdeep,Craft input: fills a gear gap.,gear_glimmerdeep_lantern.png
45255,Frostbriar Bottle,Consumable,Tea,Uncommon,Alchemy,Saltmarrow,Quest hook: keeps you moving.,consumable_frostbriar_bottle.png
45256,Hollowroot Compass,Curio,Signet,Uncommon,Enchanting,Frostbriar,Field use: supports leveling.,curio_hollowroot_compass.png
45257,Silt-grit Gloves,Consumable,Potion,Uncommon,Cooking,Greatwood,Loot filler: supports leveling.,consumable_silt_grit_gloves.png
45258,Harbor-wet Ring,Material,Glass,Common,Woodworking,Greatwood,Vendor staple: supports leveling.,material_harbor_wet_ring.png
45259,Cinder-scarred Ring,Material,Glass,Rare,Woodworking,Saltmarrow,Loot filler: enables a recipe chain.,material_cinder_scarred_ring.png
45260,Storm-bit Biscuit,Consumable,Bandage,Common,Cooking,Marketwalk,Utility piece: enables a recipe chain.,consumable_storm_bit_biscuit.png
45261,Greatwood Salve,Curio,Totem,Common,Enchanting,Emberford,Loot filler: keeps you moving.,curio_greatwood_salve.png
45262,Iron-banded Hook,Map,Route,Rare,—,Ashen Fields,Field use: keeps you moving.,map_iron_banded_hook.png
45263,Silt-grit Biscuit,World Object,Deployable,Uncommon,—,Saltmarrow,Utility piece: supports leveling.,world_object_silt_grit_biscuit.png
45264,Silt-grit Petal,Ingredient,Oil,Common,Cooking,Emberford,Loot filler: enables a recipe chain.,ingredient_silt_grit_petal.png
45265,Saltmarrow Biscuit,Ingredient,Meat,Common,Herbalism,Hollowroot,Field use: fills a gear gap.,ingredient_saltmarrow_biscuit.png
45266,Amberwake Canteen,Gear,Staff,Common,Jewelry,Hollowroot,Utility piece: fills a gear gap.,gear_amberwake_canteen.png
45267,Saltglass Trophy Fang,Trinket,Coin,Common,Jewelry,Marketwalk,Quest hook: supports leveling.,trinket_saltglass_trophy_fang.png
45268,Silt-grit Nail,Curio,Figurine,Rare,Scribing,Saltmarrow,Vendor staple: gates a shortcut.,curio_silt_grit_nail.png
45269,Hollowroot Pendant,Ingredient,Fruit,Common,Fishing,Greatwood,Craft input: supports leveling.,ingredient_hollowroot_pendant.png
45270,Ash-dusted Pommel,Material,Ingot,Common,Alchemy,Frostbriar,Quest hook: feeds a rumor.,material_ash_dusted_pommel.png
45271,Ash-dusted Pommel,Trophy,Hide,Common,—,Frostbriar,Craft input: gates a shortcut.,trophy_ash_dusted_pommel.png
45272,Lantern-lit Pod,Trophy,Fang,Common,—,Saltmarrow,Quest hook: keeps you moving.,trophy_lantern_lit_pod.png
45273,Emberford Map Scrap,Material,Leather,Common,Leatherworking,Hollowroot,Vendor staple: enables a recipe chain.,material_emberford_map_scrap.png
45274,Greatwood Hilt,Ingredient,Meat,Common,Alchemy,Ashen Fields,Craft input: fills a gear gap.,ingredient_greatwood_hilt.png
45275,Tide-taken Lockpick,Curio,Coin,Uncommon,Jewelry,Saltmarrow,Utility piece: keeps you moving.,curio_tide_taken_lockpick.png
45276,Hollowroot Vial,Gear,Ring,Rare,Leatherworking,Emberford,Loot filler: fills a gear gap.,gear_hollowroot_vial.png
45277,Saltmarrow Lantern,Document,Ledger,Uncommon,Scribing,Greatwood,Quest hook: feeds a rumor.,document_saltmarrow_lantern.png
45278,Frostworn Hook,Quest Item,Evidence,Common,—,Glimmerdeep,Loot filler: enables a recipe chain.,quest_item_frostworn_hook.png
45279,Pilgrim's Charm,Ingredient,Fish,Common,Fishing,Emberford,Vendor staple: enables a recipe chain.,ingredient_pilgrim_s_charm.png
45280,Glimmerdeep Lantern,Ingredient,Root,Common,Cooking,Frostbriar,Loot filler: feeds a rumor.,ingredient_glimmerdeep_lantern.png
45281,Frostbriar Guard,Consumable,Tonic,Uncommon,Alchemy,Marketwalk,Utility piece: supports leveling.,consumable_frostbriar_guard.png
45282,Storm-bit Canteen,Consumable,Tea,Common,Alchemy,Hollowroot,Utility piece: gates a shortcut.,consumable_storm_bit_canteen.png
45283,Saltmarrow Plank,Curio,Coin,Rare,Enchanting,Emberford,Utility piece: fills a gear gap.,curio_saltmarrow_plank.png
45284,Frostbriar Trinket,Material,Cloth,Common,Woodworking,Emberford,Loot filler: fills a gear gap.,material_frostbriar_trinket.png
45285,Hollowroot Keybone,Consumable,Food,Common,Cooking,Marketwalk,Utility piece: fills a gear gap.,consumable_hollowroot_keybone.png
45286,Gutterborn Salve,Material,Ingot,Common,Alchemy,Frostbriar,Utility piece: gates a shortcut.,material_gutterborn_salve.png
45287,Sun-bleached Coat,Consumable,Food,Common,Alchemy,Frostbriar,Field use: enables a recipe chain.,consumable_sun_bleached_coat.png
45288,Warden's Guard,Curio,Charm,Common,Enchanting,Frostbriar,Field use: fills a gear gap.,curio_warden_s_guard.png
45289,Iron-banded Token,Gear,Ring,Uncommon,Jewelry,Saltmarrow,Field use: keeps you moving.,gear_iron_banded_token.png
45290,Pilgrim's Bandage Roll,Consumable,Tonic,Uncommon,Alchemy,Glimmerdeep,Utility piece: fills a gear gap.,consumable_pilgrim_s_bandage_roll.png
45291,Silt-grit Cloak,Material,Wax,Common,Alchemy,Ashen Fields,Craft input: fills a gear gap.,material_silt_grit_cloak.png
45292,Pilgrim's Ore,Material,Leather,Common,Tailoring,Hollowroot,Craft input: gates a shortcut.,material_pilgrim_s_ore.png
45293,Harbor-wet Tincture,Gear,Bow,Common,Leatherworking,Hollowroot,Craft input: keeps you moving.,gear_harbor_wet_tincture.png
45294,Frostworn Ration,Gear,Ring,Common,Leatherworking,Greatwood,Utility piece: keeps you moving.,gear_frostworn_ration.png
45295,Saltmarrow Boots,Ingredient,Spice,Uncommon,Herbalism,Frostbriar,Vendor staple: gates a shortcut.,ingredient_saltmarrow_boots.png
45296,Greatwood Stew,Consumable,Potion,Common,Alchemy,Frostbriar,Quest hook: gates a shortcut.,consumable_greatwood_stew.png
45297,Saltmarrow Hilt,Consumable,Food,Uncommon,Cooking,Frostbriar,Utility piece: fills a gear gap.,consumable_saltmarrow_hilt.png
45298,Warden's Ration,Material,Glass,Common,Woodworking,Emberford,Vendor staple: gates a shortcut.,material_warden_s_ration.png
45299,Frostbriar Pommel,Consumable,Elixir,Common,Cooking,Hollowroot,Craft input: feeds a rumor.,consumable_frostbriar_pommel.png
45300,Amberwake Permit Slip,Gear,Mace,Uncommon,Smithing,Frostbriar,Craft input: supports leveling.,gear_amberwake_permit_slip.png
45301,Briarbound Guard,Consumable,Potion,Common,Cooking,Ashen Fields,Field use: feeds a rumor.,consumable_briarbound_guard.png
45302,Saltmarrow Shard,Gear,Axe,Common,Smithing,Glimmerdeep,Field use: feeds a rumor.,gear_saltmarrow_shard.png
45303,Pilgrim's Lantern,Ingredient,Meat,Rare,Fishing,Marketwalk,Utility piece: supports leveling.,ingredient_pilgrim_s_lantern.png
45304,Cinder-scarred Bandage Roll,Ingredient,Spice,Uncommon,Fishing,Emberford,Vendor staple: gates a shortcut.,ingredient_cinder_scarred_bandage_roll.png
45305,Cinder-scarred Tincture,Consumable,Potion,Common,Cooking,Saltmarrow,Loot filler: fills a gear gap.,consumable_cinder_scarred_tincture.png
45306,Moon-stitched Charm,Material,Resin,Uncommon,Tailoring,Saltmarrow,Craft input: fills a gear gap.,material_moon_stitched_charm.png
45307,Iron-banded Lichen,Ingredient,Herb,Common,Cooking,Glimmerdeep,Field use: keeps you moving.,ingredient_iron_banded_lichen.png
45308,Emberford Tea,Curio,Coin,Uncommon,Enchanting,Frostbriar,Quest hook: fills a gear gap.,curio_emberford_tea.png
45309,Storm-bit Gloves,Ingredient,Fish,Uncommon,Herbalism,Ashen Fields,Utility piece: feeds a rumor.,ingredient_storm_bit_gloves.png
45310,Moon-stitched Tally,Ingredient,Fruit,Uncommon,Cooking,Emberford,Field use: supports leveling.,ingredient_moon_stitched_tally.png
45311,Lantern-lit Keybone,Gear,Staff,Common,Smithing,Saltmarrow,Field use: supports leveling.,gear_lantern_lit_keybone.png
45312,Frostbriar Biscuit,Material,Cloth,Common,Tailoring,Emberford,Field use: keeps you moving.,material_frostbriar_biscuit.png
45313,Gutterborn Bandage Roll,Consumable,Tonic,Common,Cooking,Emberford,Field use: supports leveling.,consumable_gutterborn_bandage_roll.png
45314,Amberwake Buckler,Material,Ore,Common,Alchemy,Saltmarrow,Field use: supports leveling.,material_amberwake_buckler.png
45315,Frostworn Trophy Fang,Gear,Belt,Common,Woodworking,Saltmarrow,Vendor staple: enables a recipe chain.,gear_frostworn_trophy_fang.png
45316,Sun-bleached Bandage Roll,Ingredient,Mushroom,Common,Cooking,Greatwood,Utility piece: supports leveling.,ingredient_sun_bleached_bandage_roll.png
45317,Iron-banded Pod,Ingredient,Root,Common,Fishing,Hollowroot,Craft input: feeds a rumor.,ingredient_iron_banded_pod.png
45318,Pilgrim's Ring,Curio,Mask,Common,Jewelry,Greatwood,Craft input: feeds a rumor.,curio_pilgrim_s_ring.png
45319,Iron-banded Ingot,Ingredient,Herb,Uncommon,Cooking,Emberford,Utility piece: supports leveling.,ingredient_iron_banded_ingot.png
45320,Gutterborn Buckler,Ingredient,Meat,Common,Alchemy,Hollowroot,Quest hook: fills a gear gap.,ingredient_gutterborn_buckler.png
45321,Frostworn Stew,Gear,Dagger,Common,Smithing,Marketwalk,Vendor staple: feeds a rumor.,gear_frostworn_stew.png
45322,Cinder-scarred Tally,Material,Leather,Uncommon,Smithing,Hollowroot,Field use: keeps you moving.,material_cinder_scarred_tally.png
45323,Saltglass Vial,Ingredient,Oil,Common,Herbalism,Ashen Fields,Craft input: gates a shortcut.,ingredient_saltglass_vial.png
45324,Tide-taken Tea,Curio,Signet,Common,Jewelry,Saltmarrow,Quest hook: enables a recipe chain.,curio_tide_taken_tea.png
45325,Amberwake Shard,Gear,Pendant,Uncommon,Smithing,Greatwood,Utility piece: supports leveling.,gear_amberwake_shard.png
45326,Warden's Bottle,Material,Timber,Common,Mining,Glimmerdeep,Craft input: keeps you moving.,material_warden_s_bottle.png
45327,Storm-bit Trinket,Gear,Helm,Common,Tailoring,Ashen Fields,Utility piece: keeps you moving.,gear_storm_bit_trinket.png
45328,Gutterborn Tea,Curio,Totem,Uncommon,Jewelry,Marketwalk,Field use: supports leveling.,curio_gutterborn_tea.png
45329,Frostworn Biscuit,Curio,Charm,Uncommon,Enchanting,Ashen Fields,Utility piece: keeps you moving.,curio_frostworn_biscuit.png
45330,Cinder-scarred Sash,Consumable,Bandage,Common,Alchemy,Ashen Fields,Quest hook: enables a recipe chain.,consumable_cinder_scarred_sash.png
45331,Storm-bit Lockpick,Gear,Mace,Common,Smithing,Frostbriar,Loot filler: fills a gear gap.,gear_storm_bit_lockpick.png
45332,Emberford Ingot,Gear,Chest,Common,Jewelry,Saltmarrow,Craft input: enables a recipe chain.,gear_emberford_ingot.png
45333,Warden's Shard,Consumable,Potion,Rare,Cooking,Greatwood,Field use: enables a recipe chain.,consumable_warden_s_shard.png
45334,Cinder-scarred Lichen,Consumable,Elixir,Common,Alchemy,Ashen Fields,Field use: feeds a rumor.,consumable_cinder_scarred_lichen.png
45335,Storm-bit Pod,Gear,Shield,Rare,Smithing,Marketwalk,Quest hook: gates a shortcut.,gear_storm_bit_pod.png
45336,Tide-taken Belt,Gear,Axe,Uncommon,Smithing,Hollowroot,Vendor staple: feeds a rumor.,gear_tide_taken_belt.png
45337,Silt-grit Leather Strip,Gear,Wand,Common,Woodworking,Hollowroot,Vendor staple: feeds a rumor.,gear_silt_grit_leather_strip.png
45338,Iron-banded Petal,Consumable,Food,Uncommon,Alchemy,Frostbriar,Quest hook: gates a shortcut.,consumable_iron_banded_petal.png
45339,Greatwood Helm,Gear,Bow,Common,Jewelry,Marketwalk,Utility piece: keeps you moving.,gear_greatwood_helm.png
45340,Sun-bleached Pod,Gear,Belt,Common,Tailoring,Frostbriar,Craft input: supports leveling.,gear_sun_bleached_pod.png
45341,Hollowroot Compass,Gear,Legs,Common,Smithing,Frostbriar,Field use: fills a gear gap.,gear_hollowroot_compass.png
45342,Storm-bit Pendant,Material,Ingot,Common,Leatherworking,Hollowroot,Loot filler: gates a shortcut.,material_storm_bit_pendant.png
45343,Harbor-wet Tincture,Quest Item,Relic,Common,—,Hollowroot,Utility piece: supports leveling.,quest_item_harbor_wet_tincture.png
45344,Silt-grit Plank,Alchemy Item,Solvent,Rare,Alchemy,Glimmerdeep,Craft input: fills a gear gap.,alchemy_item_silt_grit_plank.png
45345,Lantern-lit Ledger Page,Gear,Dagger,Common,Smithing,Ashen Fields,Craft input: gates a shortcut.,gear_lantern_lit_ledger_page.png
45346,Mire-touched Ration,Gear,Boots,Common,Jewelry,Greatwood,Loot filler: enables a recipe chain.,gear_mire_touched_ration.png
45347,Tide-taken Pod,Material,Resin,Uncommon,Woodworking,Greatwood,Craft input: feeds a rumor.,material_tide_taken_pod.png
